# 	98x98			98x150			150x150
1.210779078762580241e+01 6.829689762495819494e+00 8.163438566219081594e+00
1.210666880518780353e+01 6.828940219395722266e+00 8.163495632409455638e+00
1.210554769967851385e+01 6.828192415609844801e+00 8.163554511114925916e+00
1.210442571246926668e+01 6.827442856526934278e+00 8.163611523765830214e+00
1.210330460218963999e+01 6.826695036761303292e+00 8.163670348942078547e+00
1.210220922223037832e+01 6.825962079071399735e+00 8.163737684474618561e+00
1.210108810718223893e+01 6.825214243332125008e+00 8.163796456142112135e+00
1.209996698975051821e+01 6.824466399608305700e+00 8.163855201062851563e+00
1.209884586993567979e+01 6.823718547901485465e+00 8.163913919242020256e+00
1.209772386842361769e+01 6.822968940906787516e+00 8.163970771397266901e+00
1.209660274384390988e+01 6.822221073238523559e+00 8.164029436108538818e+00
1.209548161688244861e+01 6.821473197591831905e+00 8.164088074093559300e+00
1.209436048753969217e+01 6.820725313968244663e+00 8.164146685357437150e+00
1.209323935581609177e+01 6.819977422369257525e+00 8.164205269905206563e+00
1.209211822171210748e+01 6.819229522796420362e+00 8.164263827742047397e+00
1.209102369724759996e+01 6.818498232620952670e+00 8.164332735273671204e+00
1.208990255838420325e+01 6.817750317104968261e+00 8.164391239703903125e+00
1.208878141714178156e+01 6.817002393619682188e+00 8.164449717438454712e+00
1.208766027352078254e+01 6.816254462166623007e+00 8.164508168482434769e+00
1.208653912752167159e+01 6.815506522747314833e+00 8.164566592840948545e+00
1.208541797914489990e+01 6.814758575363272008e+00 8.164624990519071090e+00
1.208429770770547762e+01 6.814012367322411556e+00 8.164685200809326915e+00
1.208317655457473805e+01 6.813264404013462006e+00 8.164743545141945447e+00
1.208205539906769310e+01 6.812516432744336825e+00 8.164801862809454747e+00
1.208093512049936535e+01 6.811770200822948595e+00 8.164861993104345572e+00
1.207984057226049579e+01 6.811038831007751426e+00 8.164930633857567344e+00
1.207871940962726498e+01 6.810290835867204962e+00 8.164988871560215244e+00
1.207759912393410495e+01 6.809544580078954468e+00 8.165048921905528445e+00
1.207647795655234368e+01 6.808796569031709822e+00 8.165107106323670649e+00
1.207535766611156269e+01 6.808050297339791612e+00 8.165167103394619375e+00
1.207423737329764357e+01 6.807304017698317722e+00 8.165227073836030414e+00
1.207311619879647679e+01 6.806555982802384719e+00 8.165285178365479624e+00
1.207199590123764565e+01 6.805809687266322072e+00 8.165345095562949851e+00
1.207087560130703707e+01 6.805063383785245890e+00 8.165404986146093336e+00
1.206975441969053975e+01 6.804315325054256292e+00 8.165463010832489488e+00
1.206866072703714821e+01 6.803585623057395004e+00 8.165533224602800288e+00
1.206754041999391447e+01 6.802839295750331416e+00 8.165593035373277075e+00
1.206642011058070274e+01 6.802092960504286800e+00 8.165652819549638508e+00
1.206529979879796954e+01 6.801346617320779053e+00 8.165712577136957862e+00
1.206417948464616963e+01 6.800600266201327848e+00 8.165772308140336833e+00
1.206305916812574708e+01 6.799853907147429766e+00 8.165832012564774089e+00
1.206193884923715132e+01 6.799107540160594709e+00 8.165891690415344684e+00
1.206081852798083531e+01 6.798361165242337023e+00 8.165951341697114785e+00
1.205969820435725381e+01 6.797614782394161281e+00 8.166010966415122141e+00
1.205857787836684558e+01 6.796868391617570282e+00 8.166070564574397395e+00
1.205748504134405508e+01 6.796140357590203074e+00 8.166142351868151295e+00
1.205636471062136117e+01 6.795393950961310381e+00 8.166201896925144865e+00
1.205524437753319411e+01 6.794647536408533028e+00 8.166261415438585303e+00
1.205412492139456759e+01 6.793902861239757840e+00 8.166322746700885205e+00
1.205300458357680959e+01 6.793156430843718674e+00 8.166382212142321961e+00
1.205188424339492492e+01 6.792409992528291696e+00 8.166441651055270867e+00
1.205076478016392727e+01 6.791665293601386821e+00 8.166502902732222680e+00
1.204964443525514106e+01 6.790918839451714817e+00 8.166562288603373077e+00
1.204852496729814604e+01 6.790174124693580282e+00 8.166623487248632074e+00
1.204740461766425597e+01 6.789427654715677107e+00 8.166682820098122519e+00
1.204631175700246715e+01 6.788699541502024815e+00 8.166754342132431788e+00
1.204519228195982095e+01 6.787954803008279470e+00 8.166815461267781018e+00
1.204407192524163506e+01 6.787208309299296083e+00 8.166874714622537113e+00
1.204295244547746968e+01 6.786463554989332181e+00 8.166935780776467979e+00
1.204183296335321884e+01 6.785718792773507424e+00 8.166996820447216976e+00
1.204071347886932308e+01 6.784974022653312176e+00 8.167057833639788100e+00
1.203959399202623715e+01 6.784229244630262556e+00 8.167118820359249298e+00
1.203847450282439624e+01 6.783484458705833831e+00 8.167179780610563711e+00
1.203735413194969794e+01 6.782737917575142106e+00 8.167238875111344498e+00
1.203623463803171134e+01 6.781993115852475995e+00 8.167299782441469702e+00
1.203514175377573281e+01 6.781264923602650541e+00 8.167371039719188985e+00
1.203402313445794114e+01 6.780521853394117393e+00 8.167433733435567333e+00
1.203290363346906844e+01 6.779777027985304905e+00 8.167494561421479560e+00
1.203178413012413372e+01 6.779032194684095458e+00 8.167555362969302735e+00
1.203066462442357043e+01 6.778287353491994516e+00 8.167616138084110133e+00
1.202954511636783685e+01 6.777542504410488888e+00 8.167676886770863121e+00
1.202842560595737176e+01 6.776797647441070716e+00 8.167737609034558588e+00
1.202730697250718883e+01 6.776054529891636591e+00 8.167800144167649989e+00
1.202618745738859829e+01 6.775309657150873299e+00 8.167860813600263725e+00
1.202506793991661915e+01 6.774564776526684540e+00 8.167921456624847920e+00
1.202397591142567457e+01 6.773838252696665840e+00 8.167994288934469438e+00
1.202285638924823985e+01 6.773093356310075031e+00 8.168054879157921278e+00
1.202173774403330953e+01 6.772350199350918309e+00 8.168117282275723312e+00
1.202061821715220269e+01 6.771605287207896673e+00 8.168177819718032140e+00
1.201949956723449198e+01 6.770862114495282746e+00 8.168240170064656525e+00
1.201838091496605543e+01 6.770118933908179315e+00 8.168302494033198968e+00
1.201726138103277464e+01 6.769373998141675841e+00 8.168362952341212235e+00
1.201614272406422046e+01 6.768630801810044950e+00 8.168425223568489102e+00
1.201502406474627804e+01 6.767887597608384986e+00 8.168487468432612530e+00
1.201390540307938259e+01 6.767144385538180984e+00 8.168549686938579413e+00
1.201281247176884115e+01 6.766416035664244433e+00 8.168620416204607437e+00
1.201169380540537723e+01 6.765672807861402127e+00 8.168682582009143545e+00
1.201057513669429966e+01 6.764929572194477991e+00 8.168744721470444503e+00
1.200945646563604541e+01 6.764186328664946402e+00 8.168806834593468125e+00
1.200833779223105324e+01 6.763443077274292392e+00 8.168868921383177550e+00
1.200721911647977791e+01 6.762699818024008103e+00 8.168930981844571448e+00
1.200610043838264929e+01 6.761956550915558140e+00 8.168993015982577433e+00
1.200498175794012390e+01 6.761213275950442636e+00 8.169055023802187065e+00
1.200386307515263162e+01 6.760469993130139521e+00 8.169117005308368817e+00
1.200277188135460449e+01 6.759745067132239882e+00 8.169191176194177118e+00
1.200165319387851603e+01 6.759001768606000660e+00 8.169253105088378319e+00
1.200053450405878941e+01 6.758258462229014718e+00 8.169315007684030405e+00
1.199941581189587225e+01 6.757515148002758210e+00 8.169376883986064541e+00
1.199829799670476582e+01 6.756773573235110852e+00 8.169440573286891549e+00
1.199717929985678744e+01 6.756030243314769201e+00 8.169502397016636053e+00
1.199606147998149908e+01 6.755288652855979237e+00 8.169566033755026879e+00
1.199494277845021806e+01 6.754545307247441954e+00 8.169627804932220627e+00
1.199382407457795452e+01 6.753801953797036184e+00 8.169689549840599696e+00
1.199270624767970261e+01 6.753060339812616775e+00 8.169753107772470102e+00
1.199158841844135104e+01 6.752318717989288288e+00 8.169816639445448558e+00
1.199049631956818729e+01 6.751591958391827575e+00 8.169888681977649725e+00
1.198937848565093844e+01 6.750850320895072976e+00 8.169952161147545411e+00
1.198826064939490799e+01 6.750108675563823546e+00 8.170015614073321331e+00
1.198714193148597218e+01 6.749365275093153649e+00 8.170077201472489392e+00
1.198602409055369478e+01 6.748623614097334134e+00 8.170140601924845924e+00
1.198490624728394849e+01 6.747881945271437587e+00 8.170203976147893954e+00
1.198378840167717918e+01 6.747140268616936609e+00 8.170267324146562871e+00
1.198267055373382739e+01 6.746398584135301135e+00 8.170330645925773183e+00
1.198155270345432299e+01 6.745656891828011759e+00 8.170393941490489809e+00
1.198043485083911719e+01 6.744915191696539303e+00 8.170457210845636808e+00
1.197934360790805997e+01 6.744190101112062408e+00 8.170530830396780075e+00
1.197822575062275519e+01 6.743448385336614059e+00 8.170594047347490729e+00
1.197710789100305817e+01 6.742706661741402208e+00 8.170657238103439468e+00
1.197599002904941656e+01 6.741964930327879912e+00 8.170720402669482851e+00
1.197487216476225491e+01 6.741223191097512668e+00 8.170783541050543164e+00
1.197375429814201730e+01 6.740481444051771298e+00 8.170846653251549796e+00
1.197263730850370145e+01 6.739741436498520422e+00 8.170911578564840738e+00
1.197151943721863532e+01 6.738999673826448600e+00 8.170974638420506864e+00
1.197040156360180241e+01 6.738257903343409794e+00 8.171037672110891492e+00
1.196928456696820753e+01 6.737517872357253523e+00 8.171102518928263336e+00
1.196819330070858456e+01 6.736792703626377943e+00 8.171175876703390628e+00
1.196707629941365525e+01 6.736052657025615176e+00 8.171240671214716755e+00
1.196595841647415348e+01 6.735310855313345613e+00 8.171303600292930014e+00
1.196484141051963768e+01 6.734570793103831221e+00 8.171368342517832062e+00
1.196372352292142338e+01 6.733828975785733029e+00 8.171431219319400086e+00
1.196260651230907435e+01 6.733088897973324549e+00 8.171495909277471270e+00
1.196148862005389546e+01 6.732347065055257040e+00 8.171558733822022802e+00
1.196037160478545402e+01 6.731606971645799575e+00 8.171623371532852786e+00
1.195925458718961387e+01 6.730866870440001648e+00 8.171687983127393196e+00
1.195813756726682442e+01 6.730126761439339411e+00 8.171752568610571643e+00
1.195704715703693388e+01 6.729403262014978182e+00 8.171827504387916719e+00
1.195592925314698007e+01 6.728661390122569586e+00 8.171890198375615810e+00
1.195481222624594153e+01 6.727921257746054096e+00 8.171954705554000498e+00
1.195369519701969097e+01 6.727181117580512293e+00 8.172019186640575583e+00
1.195257816546866181e+01 6.726440969627399014e+00 8.172083641640229601e+00
1.195146113159329282e+01 6.725700813888175311e+00 8.172148070557849309e+00
1.195034409539402098e+01 6.724960650364289805e+00 8.172212473398291266e+00
1.194922705687127262e+01 6.724220479057203548e+00 8.172276850166440454e+00
1.194811001602549183e+01 6.723480299968382923e+00 8.172341200867222710e+00
1.194702046419108932e+01 6.722758477775380825e+00 8.172417741193550356e+00
1.194590341870054040e+01 6.722018283127441762e+00 8.172482039774155993e+00
1.194478637088825934e+01 6.721278080702129287e+00 8.172546312301987470e+00
1.194366932075467602e+01 6.720537870500884026e+00 8.172610558781892465e+00
1.194255314761478992e+01 6.719799399831568820e+00 8.172676618506184099e+00
1.194143609283991481e+01 6.719059174082848251e+00 8.172740812904912389e+00
1.194031991505960733e+01 6.718320687868963859e+00 8.172806820557765306e+00
1.193920285564517414e+01 6.717580446578581999e+00 8.172870962894794644e+00
1.193808579391160585e+01 6.716840197519537980e+00 8.172935079208233589e+00
1.193696960917390726e+01 6.716101687999681324e+00 8.173001008790389932e+00
1.193588003413736942e+01 6.715379788083800428e+00 8.173077288759412085e+00
1.193476296544901416e+01 6.714639515727498953e+00 8.173141327031341774e+00
1.193364677375782534e+01 6.713900982914733362e+00 8.173207178586542554e+00
1.193253057974967390e+01 6.713162442340575353e+00 8.173273004142522780e+00
1.193141350411042900e+01 6.712422146700067316e+00 8.173336964416645145e+00
1.193029730546964373e+01 6.711683590607444572e+00 8.173402737988631372e+00
1.192918110451319436e+01 6.710945026757769938e+00 8.173468485575915210e+00
1.192806490124150720e+01 6.710206455152476934e+00 8.173534207183315914e+00
1.192694869565502280e+01 6.709467875793039937e+00 8.173599902815755769e+00
1.192583160843960144e+01 6.708727541374475578e+00 8.173663733190560166e+00
1.192471539822480864e+01 6.707988946511046713e+00 8.173729376887489906e+00
1.192362579771592124e+01 6.707266961267510652e+00 8.173805371024618793e+00
1.192251046218910027e+01 6.706530098212266644e+00 8.173872802092827072e+00
1.192139424503507605e+01 6.705791480103700408e+00 8.173938367922843895e+00
1.192027802556883742e+01 6.705052854249649030e+00 8.174003907806902447e+00
1.191916180379081247e+01 6.704314220651540701e+00 8.174069421749816655e+00
1.191804557970144174e+01 6.703575579310843580e+00 8.174134909756476830e+00
1.191692935330114977e+01 6.702836930228982304e+00 8.174200371831663148e+00
1.191581400390492362e+01 6.702100020713796624e+00 8.174267647267644321e+00
1.191469777288407528e+01 6.701361356153939575e+00 8.174333057494401089e+00
1.191358153955359711e+01 6.700622683857237583e+00 8.174398441804161308e+00
1.191249279524790339e+01 6.699902368501268413e+00 8.174476015889920788e+00
1.191137655729945877e+01 6.699163680735230386e+00 8.174541348380255812e+00
1.191026119635723290e+01 6.698426732543068418e+00 8.174608494255497959e+00
1.190914495379253779e+01 6.697688029313441760e+00 8.174673774945667049e+00
1.190802958823491764e+01 6.696951065660575075e+00 8.174740869030411972e+00
1.190691334105568799e+01 6.696212346973112517e+00 8.174806097939676164e+00
1.190579797088439840e+01 6.695475367865286742e+00 8.174873140253149373e+00
1.190468259840691800e+01 6.694738381032139252e+00 8.174940156688226267e+00
1.190356634430910177e+01 6.693999639168703553e+00 8.175005307962265988e+00
1.190245096722052054e+01 6.693262636889219408e+00 8.175072272654961836e+00
1.190136219984644939e+01 6.692542244258447681e+00 8.175149587884389391e+00
1.190024681814847618e+01 6.691805226538362739e+00 8.175216500853929702e+00
1.189913143414645624e+01 6.691068201100149437e+00 8.175283387969153992e+00
1.189801516852625340e+01 6.690329420638823521e+00 8.175348409947384098e+00
1.189689977991741898e+01 6.689592379768624753e+00 8.175415245368306216e+00
1.189578438900581503e+01 6.688855331184575093e+00 8.175482054949252841e+00
1.189466899579187320e+01 6.688118274888120496e+00 8.175548838695068099e+00
1.189355360027602160e+01 6.687381210880689153e+00 8.175615596610533942e+00
1.189243908177325082e+01 6.686645886470113709e+00 8.175684167987883555e+00
1.189135029367427343e+01 6.685925424414736362e+00 8.175761250657702206e+00
1.189023489125525757e+01 6.685188337282969684e+00 8.175827931110903890e+00
1.188911948653603190e+01 6.684451242445939023e+00 8.175894585752905286e+00
1.188800407951703875e+01 6.683714139905100993e+00 8.175961214588564729e+00
1.188688954951325272e+01 6.682978776968259815e+00 8.176029656910037247e+00
1.188577413789598580e+01 6.682241659024056091e+00 8.176096234147269826e+00
1.188465872398022327e+01 6.681504533380321575e+00 8.176162785592492099e+00
1.188354418708095750e+01 6.680769147344877368e+00 8.176231150537907055e+00
1.188242876856947916e+01 6.680032006306349857e+00 8.176297650413411944e+00
1.188131422707535556e+01 6.679296604878977917e+00 8.176365963798703618e+00
1.188022541598929038e+01 6.678576065821093977e+00 8.176442788524328265e+00
1.187911086990200715e+01 6.677840649007485752e+00 8.176511050368578282e+00
1.187799632151878093e+01 6.677105224502907888e+00 8.176579286449491946e+00
1.187688089152547555e+01 6.676368045002378793e+00 8.176645657484396423e+00
1.187576633855165120e+01 6.675632605120130236e+00 8.176713842052947712e+00
1.187465178328315929e+01 6.674897157551175297e+00 8.176782000872460543e+00
1.187353634640587252e+01 6.674159954990566135e+00 8.176848294660338468e+00
1.187242178654932268e+01 6.673424492052474122e+00 8.176916401996086492e+00
1.187130722439939134e+01 6.672689021431965628e+00 8.176984483597140141e+00
1.187019265995649775e+01 6.671953543130447528e+00 8.177052539468236958e+00
1.186910470524047767e+01 6.671234674519059382e+00 8.177130946014802504e+00
1.186799013621292254e+01 6.670499180859778221e+00 8.177198950440219605e+00
1.186687556489368056e+01 6.669763679523770250e+00 8.177266929150018626e+00
1.186576099128316741e+01 6.669028170512430798e+00 8.177334882148873163e+00
1.186464641538180764e+01 6.668292653827180949e+00 8.177402809441556286e+00
1.186353183719002935e+01 6.667557129469445343e+00 8.177470711032816197e+00
1.186241725670825176e+01 6.666821597440645064e+00 8.177538586927427744e+00
1.186130267393690652e+01 6.666086057742198534e+00 8.177606437130135575e+00
1.186018896819097534e+01 6.665352257681922410e+00 8.177676100933137349e+00
1.185907438084175070e+01 6.664616702648437752e+00 8.177743899766301894e+00
1.185798640322363973e+01 6.663897757319270809e+00 8.177822049322466924e+00
1.185687269061279103e+01 6.663163934262795962e+00 8.177891636092438077e+00
1.185575809639992428e+01 6.662428356237368732e+00 8.177959357906836146e+00
1.185464349990002120e+01 6.661692770550796894e+00 8.178027054057821488e+00
1.185352978042806527e+01 6.660958924510884671e+00 8.178096563837518929e+00
1.185241517935536137e+01 6.660223323506256676e+00 8.178164208675832825e+00
1.185130145531144485e+01 6.659489462151116257e+00 8.178233667152346342e+00
1.185018772898217954e+01 6.658755593140485374e+00 8.178303099984377766e+00
1.184907312105343280e+01 6.658019969169387764e+00 8.178370667889254264e+00
1.184795939015474353e+01 6.657286084852023222e+00 8.178440049446557225e+00
1.184687226899139034e+01 6.656568810253113533e+00 8.178519781774216568e+00
1.184575765421039151e+01 6.655833163328253477e+00 8.178587272788227835e+00
1.184464391646071846e+01 6.655099256061356883e+00 8.178656577468821354e+00
1.184353017642822969e+01 6.654365341147439494e+00 8.178725856533320737e+00
1.184241643411333911e+01 6.653631418587920621e+00 8.178795109986461753e+00
1.184130268951647835e+01 6.652897488384196478e+00 8.178864337832921549e+00
1.184018894263805777e+01 6.652163550537680159e+00 8.178933540077437669e+00
1.183907519347850368e+01 6.651429605049788307e+00 8.179002716724754762e+00
1.183796144203823353e+01 6.650695651921912699e+00 8.179071867779541094e+00
1.183684768831767009e+01 6.649961691155482413e+00 8.179140993246576841e+00
1.183576054433665448e+01 6.649244340121611252e+00 8.179220469531211180e+00
1.183464678605675857e+01 6.648510364082262925e+00 8.179289543836791410e+00
1.183353302549783059e+01 6.647776380408573438e+00 8.179358592568735986e+00
1.183241926266029154e+01 6.647042389101949666e+00 8.179427615731755807e+00
1.183130637685912134e+01 6.646310137470187840e+00 8.179498452617973925e+00
1.183019260946560358e+01 6.645576130901895695e+00 8.179567424657221864e+00
1.182907883979473418e+01 6.644842116704880119e+00 8.179636371141659978e+00
1.182796594716149130e+01 6.644109842186946224e+00 8.179707131363416650e+00
1.182685217293716917e+01 6.643375812736702635e+00 8.179776026752355378e+00
1.182573839643674241e+01 6.642641775661930481e+00 8.179844896600535264e+00
1.182465210899461994e+01 6.641926095640172889e+00 8.179925956600824222e+00
1.182353832794325399e+01 6.641192043320593541e+00 8.179994775381700833e+00
1.182242542393160711e+01 6.640459730687104489e+00 8.180065407923390097e+00
1.182131251764552893e+01 6.639727410434704602e+00 8.180136014943137468e+00
1.182019872977089214e+01 6.638993335258409623e+00 8.180204757158234585e+00
1.181908581893721966e+01 6.638260999772397142e+00 8.180275313148184679e+00
1.181797290583037885e+01 6.637528656671691785e+00 8.180345843630316693e+00
1.181685911113622289e+01 6.636794558651279097e+00 8.180414509321840555e+00
1.181574619348429067e+01 6.636062200325353544e+00 8.180484988802302126e+00
1.181463327356043713e+01 6.635329834388915771e+00 8.180555442788950415e+00
1.181354696338450871e+01 6.634614078213092903e+00 8.180636247687171902e+00
1.181243403891807020e+01 6.633881697059834437e+00 8.180706650700276583e+00
1.181132111218096981e+01 6.633149308300268387e+00 8.180777028233652715e+00
1.181020818317361787e+01 6.632416911935775872e+00 8.180847380291931259e+00
1.180909525189643183e+01 6.631684507967763764e+00 8.180917706879817786e+00
1.180798231834982914e+01 6.630952096397622952e+00 8.180988008001980560e+00
1.180686938253422014e+01 6.630219677226738995e+00 8.181058283663055875e+00
1.180575644445003469e+01 6.629487250456527647e+00 8.181128533867784824e+00
1.180464350409767960e+01 6.628754816088370916e+00 8.181198758620800149e+00
1.180353144079213479e+01 6.628024121430058813e+00 8.181270797214189372e+00
1.180244510792411283e+01 6.627308289239914885e+00 8.181351347478468483e+00
1.180133216076974456e+01 6.626575832086285089e+00 8.181421495904361407e+00
1.180021921134887641e+01 6.625843367340280565e+00 8.181491618897183571e+00
1.179910713897648122e+01 6.625112642309691324e+00 8.181563555749058025e+00
1.179799418502385144e+01 6.624380162383129544e+00 8.181633627889819849e+00
1.179688210812052240e+01 6.623649422174751500e+00 8.181705513898899440e+00
1.179576914963779011e+01 6.622916927073177362e+00 8.181775535206169181e+00
1.179465706820519166e+01 6.622186171692574064e+00 8.181847370391096774e+00
1.179354410519401419e+01 6.621453661421551118e+00 8.181917340883515521e+00
1.179243201923380013e+01 6.620722890874278121e+00 8.181989125262894902e+00
1.179134654302982099e+01 6.620008730115475082e+00 8.182071260647164834e+00
1.179023357322909327e+01 6.619276197100702142e+00 8.182141154952219608e+00
1.178912148048056885e+01 6.618545403813850925e+00 8.182212863158206062e+00
1.178800938547010446e+01 6.617814602949900760e+00 8.182284545982307478e+00
1.178689728819811045e+01 6.617083794510253192e+00 8.182356203429224095e+00
1.178578430935043997e+01 6.616351231189897319e+00 8.182425996216172948e+00
1.178467220755663014e+01 6.615620407603008957e+00 8.182497602922623514e+00
1.178356010350253946e+01 6.614889576444574537e+00 8.182569184265794604e+00
1.178244799718856584e+01 6.614158737715973402e+00 8.182640740250310074e+00
1.178133588861513736e+01 6.613427891418604432e+00 8.182712270880848848e+00
1.178025038980208095e+01 6.612713654923560114e+00 8.182794152562680168e+00
1.177913827671097025e+01 6.611982793492789945e+00 8.182865632499119357e+00
1.177802616136163749e+01 6.611251924497400623e+00 8.182937087095478290e+00
1.177691404375450190e+01 6.610521047938765271e+00 8.183008516356350626e+00
1.177580280320452388e+01 6.609791911124659691e+00 8.183081759573791913e+00
1.177469068108300299e+01 6.609061019443685403e+00 8.183153138177630126e+00
1.177357855670491737e+01 6.608330120203618208e+00 8.183224491459885286e+00
1.177246643007066140e+01 6.607599213405816130e+00 8.183295819425151052e+00
1.177135518049522744e+01 6.606870046358093163e+00 8.183368961365552252e+00
1.177024304934989196e+01 6.606139124449003752e+00 8.183440238710774750e+00
1.176915840728361751e+01 6.605426559662459063e+00 8.183523706441041767e+00
1.176804627162885097e+01 6.604695622647600572e+00 8.183594933184719977e+00
1.176693413371998176e+01 6.603964678081917228e+00 8.183666134634538736e+00
1.176582287287198270e+01 6.603235473273178613e+00 8.183739150082512737e+00
1.176471160977070873e+01 6.602506260916385372e+00 8.183812140245890987e+00
1.176359946510200771e+01 6.601775293706514169e+00 8.183883265841854993e+00
1.176248819749540964e+01 6.601046066257714173e+00 8.183956205449799626e+00
1.176137692763676590e+01 6.600316831264974482e+00 8.184029119786941919e+00
1.176026477621192434e+01 6.599585841423285082e+00 8.184100169570493577e+00
1.175915350185042385e+01 6.598856591346807576e+00 8.184173033379890327e+00
1.175806883725753060e+01 6.598143951100246873e+00 8.184256248333024786e+00
1.175695755839481116e+01 6.597414685945519608e+00 8.184329061633064839e+00
1.175584627728210130e+01 6.596685413253730701e+00 8.184401849685352559e+00
1.175473411460524176e+01 6.595954385719856816e+00 8.184472773207037477e+00
1.175362282899377320e+01 6.595225097958063998e+00 8.184545510777585520e+00
1.175251154113353813e+01 6.594495802663322692e+00 8.184618223114140889e+00
1.175140025102495223e+01 6.593766499837011352e+00 8.184690910221330995e+00
1.175028895866841694e+01 6.593037189480491556e+00 8.184763572103722851e+00
1.174917854337891043e+01 6.592309618901547097e+00 8.184838048053364901e+00
1.174806724652771628e+01 6.591580293488744857e+00 8.184910659499980312e+00
1.174698255944922387e+01 6.590867577919572895e+00 8.184993622136261138e+00
1.174587125810499977e+01 6.590138237455962944e+00 8.185066183165449871e+00
1.174475995451487975e+01 6.589408889468998609e+00 8.185138718992783780e+00
1.174364952799383133e+01 6.588681281266453027e+00 8.185213068910314860e+00
1.174253821991313451e+01 6.587951918236893967e+00 8.185285554347728976e+00
1.174142690958776036e+01 6.587222547688082130e+00 8.185358014597040821e+00
1.174031647633268882e+01 6.586494916927796872e+00 8.185432288950304169e+00
1.173920516151919280e+01 6.585765531344601520e+00 8.185504698837203108e+00
1.173809472377680763e+01 6.585037885552656789e+00 8.185578922837176918e+00
1.173698340447681687e+01 6.584308484940532225e+00 8.185651282379938110e+00
1.173589957426817776e+01 6.583597441492111457e+00 8.185735832445608651e+00
1.173478825048332830e+01 6.582868025856537741e+00 8.185808141662587190e+00
1.173367780377121328e+01 6.582140350017656516e+00 8.185882265010874903e+00
1.173256735481768942e+01 6.581412666670461320e+00 8.185956363207690600e+00
1.173145602430859924e+01 6.580683228509917271e+00 8.186028596970173155e+00
1.173034557087347274e+01 6.579955530150185083e+00 8.186102644877756518e+00
1.172923511519815420e+01 6.579227824286206783e+00 8.186176667647508509e+00
1.172812465728304510e+01 6.578500110919359045e+00 8.186250665284028116e+00
1.172701419712855753e+01 6.577772390051009666e+00 8.186324637791905445e+00
1.172590373473509828e+01 6.577044661682515780e+00 8.186398585175673759e+00
1.172481988212249782e+01 6.576333543184963659e+00 8.186482883840605851e+00
1.172370941525231558e+01 6.575605799820265496e+00 8.186556780989862503e+00
1.172259894614438025e+01 6.574878048959503118e+00 8.186630653028686311e+00
1.172148847479909151e+01 6.574150290604026559e+00 8.186704499961599879e+00
1.172037800121686146e+01 6.573422524755217822e+00 8.186778321793237723e+00
1.171926752539809158e+01 6.572694751414416281e+00 8.186852118528083366e+00
1.171815704734319930e+01 6.571966970582987955e+00 8.186925890170703823e+00
1.171704656705257719e+01 6.571239182262300638e+00 8.186999636725690976e+00
1.171593696384119099e+01 6.570513133760075064e+00 8.187075197484912081e+00
1.171482647908032781e+01 6.569785330464910977e+00 8.187148893878166689e+00
1.171374260410438239e+01 6.569074137054272455e+00 8.187232941598077574e+00
1.171263299418946424e+01 6.568348066096460158e+00 8.187308427135224775e+00
1.171152250272628592e+01 6.567620240349759442e+00 8.187382048319975070e+00
1.171041200902981139e+01 6.566892407121937225e+00 8.187455644444344927e+00
1.170930239241500459e+01 6.566166313720724901e+00 8.187531054800238906e+00
1.170819189425315088e+01 6.565438465534696455e+00 8.187604600817380174e+00
1.170708227317377137e+01 6.564712357177986846e+00 8.187679961075126300e+00
1.170597177054815141e+01 6.563984494039178941e+00 8.187753457003209334e+00
1.170486214500581568e+01 6.563258370732389935e+00 8.187828767180945988e+00
1.170375251723260845e+01 6.562532239952594715e+00 8.187904052325480464e+00
1.170266861993378882e+01 6.561820971764461774e+00 8.187987849554591691e+00
1.170155898770004832e+01 6.561094826042698003e+00 8.188063084646291401e+00
1.170044935323664959e+01 6.560368672851986105e+00 8.188138294718395827e+00
1.169933971654398164e+01 6.559642512193653019e+00 8.188213479775351189e+00
1.169823007762246014e+01 6.558916344069065651e+00 8.188288639821724502e+00
1.169712043647249189e+01 6.558190168479580251e+00 8.188363774862075672e+00
1.169601079309446590e+01 6.557463985426528197e+00 8.188438884900850923e+00
1.169490026817423534e+01 6.556736047604877271e+00 8.188512130655190902e+00
1.169379062034131778e+01 6.556009849628760655e+00 8.188587190704460284e+00
1.169268184959612711e+01 6.555285391499536374e+00 8.188664065053185226e+00
1.169159880932934570e+01 6.554575795975457808e+00 8.188749451531652568e+00
1.169048915481710793e+01 6.553849575624845158e+00 8.188824436630484982e+00
1.168937949807923538e+01 6.553123347818768707e+00 8.188899396754884208e+00
1.168826983911612949e+01 6.552397112558558945e+00 8.188974331909307125e+00
1.168716017792818640e+01 6.551670869845571232e+00 8.189049242098302983e+00
1.168605139383038249e+01 6.550946366987551173e+00 8.189125966613824303e+00
1.168494172819397825e+01 6.550220109373039890e+00 8.189200826885475237e+00
1.168383206033394828e+01 6.549493844309784762e+00 8.189275662205208306e+00
1.168272326956525831e+01 6.548769319105531395e+00 8.189352311864958267e+00
1.168161359725917592e+01 6.548043039148817357e+00 8.189427097294338154e+00
1.168053141406464945e+01 6.547335116423507628e+00 8.189514073473429079e+00
1.167942173731411515e+01 6.546608821578706383e+00 8.189588809030485805e+00
1.167831293765652134e+01 6.545884266598268830e+00 8.189665358945507734e+00
1.167720325646314095e+01 6.545157956870756522e+00 8.189740044648221584e+00
